Date,Adj Close,Close,High,Low,Open,Volume,Daily Return,MA20,MA50,30D Volatility,Cumulative Return,Cumulative Return %,Running Maximum,Drawdown,RSI,MACD,MACD Signal,MACD Histogram,BB Middle,BB Upper,BB Lower,Support 20D,Resistance 20D
2000-02-01,5.062511920928955,15.789583206176758,16.25,15.666666030883789,15.833333015441895,1454880,-0.8503421220483975,15.489166307449342,,,-0.05084530637146312,-5.084530637146312,16.63541603088379,-5.084530637146288,50.600883446041806,-0.20830179775589563,-0.28885535884878616,0.08055356109289052,15.489166307449342,16.386991759203692,14.591340855694991,14.056249618530273,16.4375
2000-02-02,5.347733020782471,16.679166793823242,17.04166603088379,15.9375,16.0,4047744,5.633990308866954,15.57322883605957,,,0.0026299770837245884,0.26299770837245884,16.679166793823242,0.0,62.347569130914344,-0.09680139164741774,-0.2504445654085125,0.15364317376109476,15.57322883605957,16.584988575591026,14.561469096528116,14.056249618530273,17.04166603088379
2000-02-03,5.100585460662842,15.908332824707031,16.875,15.345832824707031,16.66666603088379,2237952,-4.621537626218064,15.576353836059571,,,-0.04370694455894131,-4.370694455894131,16.679166793823242,-4.6215376262180685,53.20900932519391,-0.06983140272671484,-0.21432193287215298,0.14449053014543814,15.576353836059571,16.592037256083593,14.560670416035551,14.056249618530273,17.04166603088379
2000-02-04,4.954301357269287,15.452082633972168,16.375,15.302083015441895,16.375,598416,-2.8679950046447744,15.55760383605957,,,-0.07113338161875571,-7.113338161875571,16.679166793823242,-7.356987162605135,47.996799324505616,-0.08430129667678976,-0.18831780563308034,0.10401650895629058,15.55760383605957,16.56762811900852,14.54757955311062,14.056249618530273,17.04166603088379
2000-02-07,4.921571731567383,15.350000381469727,16.04166603088379,15.010416030883789,16.04166603088379,182352,-0.6606375005917209,15.523124694824219,,,-0.0772698228302604,-7.72698228302604,16.679166793823242,-7.969021647086969,44.95301236260781,-0.10282072322844726,-0.17121838915215373,0.06839766592370647,15.523124694824219,16.510703004068723,14.535546385579714,14.056249618530273,17.04166603088379
2000-02-08,4.726524829864502,14.741665840148926,15.416666030883789,14.197916030883789,15.40625,822312,-3.963091375914052,15.483541345596313,,,-0.11383846290463084,-11.383846290463085,16.679166793823242,-11.616293413360593,41.33784594169735,-0.16468661088022607,-0.1699120334977682,0.005225422617542136,15.483541345596313,16.53104100118137,14.436041690011256,14.056249618530273,17.04166603088379
2000-02-09,5.086557865142822,15.864583015441895,15.920832633972168,14.668749809265137,15.375,3159816,7.617301785763608,15.489270496368409,,,-0.046336864314715065,-4.6336864314715065,16.679166793823242,-4.8838397532124365,53.09361773684253,-0.12170282669935695,-0.16027019213808597,0.03856736543872902,15.489270496368409,16.54413390348224,14.434407089254577,14.056249618530273,17.04166603088379
2000-02-10,4.679769039154053,14.595832824707031,15.604166030883789,14.595832824707031,15.354166030883789,920208,-7.997374967245696,15.435728836059571,,,-0.12260488119986035,-12.260488119986036,16.679166793823242,-12.490635742594332,44.80590542367083,-0.18784998733764624,-0.16578615117799803,-0.022063836159648215,15.435728836059571,16.559156611933805,14.312301060185336,14.056249618530273,17.04166603088379
2000-02-11,4.377847194671631,13.654166221618652,15.0,13.429165840148926,14.995833396911621,597600,-6.4516126924554555,15.338437128067017,,,-0.1792110160473548,-17.92110160473548,16.679166793823242,-18.136400994112194,42.81609174784553,-0.3126526486272585,-0.19515945066785012,-0.11749319795940838,15.338437128067017,16.71130151940646,13.965572736727571,13.429165840148926,17.04166603088379
2000-02-14,4.703147888183594,14.668749809265137,14.745833396911621,13.333333015441895,13.708333015441895,1243560,7.430578851750713,15.28885383605957,,3.9733424691227452,-0.11822164338827001,-11.822164338827001,16.679166793823242,-12.053461719098694,50.83692345279333,-0.32593407542507435,-0.221314375619295,-0.10461969980577934,15.28885383605957,16.684202115965004,13.893505556154137,13.333333015441895,17.04166603088379
2000-02-15,4.447315692901611,13.870833396911621,15.75,13.5,15.75,639072,-5.439566580169853,15.189166355133057,,3.8804228668928396,-0.16618656418569266,-16.618656418569266,16.679166793823242,-16.837372223842888,46.571747336999586,-0.3962768549509921,-0.25630687148563447,-0.1399699834653576,15.189166355133057,16.692061869685663,13.686270840580452,13.333333015441895,17.04166603088379
2000-02-16,4.409241199493408,13.752082824707031,14.291666030883789,13.541666030883789,14.083333015441895,396480,-0.8561170681426367,15.0916663646698,,3.851978412518821,-0.17332498332616553,-17.332498332616552,16.679166793823242,-17.5493416745505,41.614034569230604,-0.4563457238158115,-0.2963146419516699,-0.1600310818641416,15.0916663646698,16.703517337793752,13.479815391545849,13.333333015441895,17.04166603088379
2000-02-17,4.378515720367432,13.65625,13.854166030883789,13.416666030883789,13.75,329280,-0.6968604387319277,15.001145553588866,,3.689291106971331,-0.17908575447424602,-17.908575447424603,16.679166793823242,-18.12390769389459,38.509925517647034,-0.5058524905803683,-0.33822221167740957,-0.16763027890295873,15.001145553588866,16.723855585723864,13.278435521453869,13.333333015441895,17.04166603088379
2000-02-18,4.029169082641602,12.566665649414062,13.75,12.566665649414062,13.666666030883789,613872,-7.978649706807783,14.860103845596313,,3.9372637396813053,-0.2445836265180299,-24.45836265180299,16.679166793823242,-24.65651429262134,32.16024762594702,-0.625793552444577,-0.3957364798308431,-0.23005707261373393,14.860103845596313,16.885016284793355,12.835191406399272,12.566665649414062,17.04166603088379
2000-02-21,3.926969528198242,12.247916221618652,12.916666030883789,12.095832824707031,12.095832824707031,1031400,-2.5364678005121655,14.732499647140504,,3.931873154524984,-0.2637445195911968,-26.374451959119682,16.679166793823242,-26.56757754737248,31.545812680885433,-0.7380602241857481,-0.4642012287018241,-0.273858995483924,14.732499647140504,17.0707643856405,12.394234908640504,12.095832824707031,17.04166603088379
2000-02-22,3.613025665283203,11.268750190734863,12.25,11.268750190734863,12.25,2293128,-7.994551996979493,14.5697913646698,,4.1254622559825425,-0.32260484680308976,-32.26048468030898,16.679166793823242,-32.43817074298943,22.069266752114572,-0.8957176107863898,-0.5505045051187373,-0.3452131056676525,14.5697913646698,17.375600926449945,11.763981802889656,11.268750190734863,17.04166603088379
2000-02-23,3.532871723175049,11.018750190734863,11.708333015441895,10.368749618530273,11.291666030883789,2671704,-2.2185246435363237,14.394583082199096,,4.106396915562377,-0.3376330252108839,-33.76330252108839,16.679166793823242,-33.937046574680146,23.323488831098118,-1.0289737671169608,-0.6461983575183821,-0.3827754095985787,14.394583082199096,17.619108568951354,11.17005759544684,10.368749618530273,17.04166603088379
2000-02-24,3.6083498001098633,11.254165649414062,11.375,10.666666030883789,10.833333015441895,604824,2.136498737190262,14.194999694824219,,4.147846945602362,-0.32348156315894905,-32.348156315894904,16.679166793823242,-32.5256124089976,26.53155973091215,-1.1028709610754248,-0.7375328782297906,-0.3653380828456342,14.194999694824219,17.681193695628778,10.708805694019661,10.368749618530273,17.04166603088379
2000-02-25,3.607682704925537,11.252082824707031,11.458333015441895,11.177083015441895,11.333333015441895,961008,-0.018507144571300316,13.97583303451538,,4.150499594249913,-0.32360676740410677,-32.360676740410675,16.679166793823242,-32.53809999145767,26.831561516536,-1.1483654442266307,-0.8196993914291586,-0.3286660527974721,13.97583303451538,17.62793079901159,10.32373527001917,10.368749618530273,17.04166603088379
2000-02-28,3.8949079513549805,12.147915840148926,12.152083396911621,11.208333015441895,11.643750190734863,428328,7.96148614792318,13.786978816986084,,4.456825577300659,-0.26975581388549486,-26.975581388549486,16.679166793823242,-27.167130167151782,35.79739666842406,-1.0994600215978636,-0.8756515174628996,-0.223808504134964,13.786978816986084,17.405159407859877,10.16879822611229,10.368749618530273,17.04166603088379
2000-02-29,3.664459705352783,11.429165840148926,13.120833396911621,11.254165649414062,13.083333015441895,919488,-5.916652777791953,13.568957948684693,,4.53651181813589,-0.31296182680790297,-31.296182680790295,16.679166793823242,-31.476398183262592,24.588198371152117,-1.1059505306881707,-0.9217113201079539,-0.18423921058021686,13.568957948684693,17.204500099166683,9.933415798202702,10.368749618530273,17.04166603088379
2000-03-01,3.6865015029907227,11.497916221618652,12.1875,11.458333015441895,12.1875,650640,0.6015345514387205,13.309895420074463,,4.545760627537657,-0.3088290548145791,-30.88290548145791,16.679166793823242,-31.06420504244463,29.421528733388016,-1.0929479016167427,-0.9559586364097117,-0.13698926520703103,13.309895420074463,16.74516416334839,9.874626676800537,10.368749618530273,16.875
2000-03-02,3.4360151290893555,10.716666221618652,12.081250190734863,10.583333015441895,11.458333015441895,621240,-6.794709449448543,13.050312089920045,,4.669615043192152,-0.3557921123389357,-35.579211233893574,16.679166793823242,-35.74819201647812,30.062212376503467,-1.1326273471976283,-0.991292378567295,-0.14133496863033324,13.050312089920045,16.443195647944783,9.657428531895306,10.368749618530273,16.375
2000-03-03,3.331812620162964,10.391666412353516,10.625,10.002082824707031,10.625,822552,-3.0326577551656575,12.797291278839111,,4.681147349139438,-0.3753287328034779,-37.532873280347786,16.679166793823242,-37.696729454124544,17.971907726810542,-1.176733708466509,-1.0283806445471377,-0.1483530639193713,12.797291278839111,16.19077990321064,9.403802654467583,10.002082824707031,16.04166603088379
2000-03-06,3.0659635066986084,9.5625,10.458333015441895,9.560416221618652,10.395833015441895,1099152,-7.979147707896117,12.507916259765626,,4.821134307480265,-0.42517217590187484,-42.517217590187485,16.679166793823242,-42.667999437830076,17.88818763198917,-1.2640242328567481,-1.07550936220906,-0.18851487064768824,12.507916259765626,15.971187508606732,9.04464501092452,9.560416221618652,15.920832633972168
2000-03-07,2.8208189010620117,8.797916412353516,9.787500381469727,8.797916412353516,9.416666030883789,317712,-7.995645361008985,12.210728788375855,,4.972028002235173,-0.4711333701531655,-47.113337015316546,16.679166793823242,-47.25206288115286,16.31727053453328,-1.3790018332270897,-1.1362078564126659,-0.24279397681442383,12.210728788375855,15.880827900658627,8.540629676093083,8.797916412353516,15.920832633972168
2000-03-08,2.6170902252197266,8.162500381469727,8.662500381469727,8.125,8.25,861720,-7.222346759189202,11.825624656677245,,5.0689580439452575,-0.5093299520543415,-50.93299520543415,16.679166793823242,-51.06170180819508,15.201890882344912,-1.5040573364569543,-1.2097777524215236,-0.29427958403543064,11.825624656677245,15.497771003755357,8.153478309599134,8.125,15.75
2000-03-09,2.643808364868164,8.245833396911621,8.5,7.7083330154418945,8.25,2550264,1.0209251031837674,11.508124685287475,,4.936880802535266,-0.5043205783610605,-50.43205783610605,16.679166793823242,-50.562078436884015,18.632778473408493,-1.5782473923259328,-1.2834716804024056,-0.29477571192352725,11.508124685287475,15.26877571531521,7.747473655259741,7.7083330154418945,15.75
2000-03-10,2.6538281440734863,8.277083396911621,8.533332824707031,8.054165840148926,8.245833396911621,1955280,0.37897927954382293,11.239270544052124,13.777749671936036,4.884725299039142,-0.5024420560600862,-50.24420560600862,16.679166793823242,-50.37471895792268,19.917917497880964,-1.615894901712446,-1.3499563246644137,-0.26593857704803225,11.239270544052124,15.120814983065625,7.357726105038624,7.7083330154418945,15.75
2000-03-13,2.6564993858337402,8.285415649414062,8.541666030883789,8.125,8.287500381469727,774288,0.10066652832747547,10.920103836059571,13.61074966430664,4.847646562680332,-0.5019411817515044,-50.194118175150436,16.679166793823242,-50.324762910324864,23.50108130223859,-1.626311375798977,-1.4052273348913267,-0.22108404090765044,10.920103836059571,14.661533968210959,7.178673703908183,7.7083330154418945,15.75
2000-03-14,2.84352970123291,8.868749618530273,8.927083015441895,8.208333015441895,8.291666030883789,658152,7.040491313884334,10.669999647140504,13.479374656677246,5.120819479301858,-0.466875393914684,-46.687539391468405,16.679166793823242,-46.82738215787483,31.970635292190764,-1.5694052041048074,-1.4380629087340229,-0.13134229537078457,10.669999647140504,14.246005339724015,7.093993954556993,7.7083330154418945,14.291666030883789
2000-03-15,2.9871432781219482,9.316665649414062,9.579166412353516,8.920832633972168,9.0625,4506456,5.0504980989419135,10.448228788375854,13.365749645233155,5.092730381315849,-0.43994994581935354,-43.99499458193535,16.679166793823242,-44.14190010460066,34.31173410652802,-1.471204443714317,-1.4446912157300817,-0.026513227984235277,10.448228788375854,13.759795735293896,7.136661841457811,7.7083330154418945,13.854166030883789
2000-03-16,2.978459358215332,9.289583206176758,9.458333015441895,8.958333015441895,9.375,242064,-0.29068815235424594,10.229895448684692,13.234624652862548,5.071234334795562,-0.4415779449741102,-44.15779449741102,16.679166793823242,-44.304272983126786,34.17338238298103,-1.3796610862453775,-1.4316851898331409,0.052024103587763326,10.229895448684692,13.210126095185432,7.249664802183952,7.7083330154418945,13.75
2000-03-17,2.978459358215332,9.289583206176758,9.289583206176758,9.289583206176758,9.289583206176758,0,0.0,10.066041326522827,13.103874664306641,5.074560789008577,-0.4415779449741102,-44.15779449741102,16.679166793823242,-44.304272983126786,23.055766467768905,-1.2922164490689116,-1.403791441680295,0.11157499261138337,10.066041326522827,12.859837405828408,7.2722452472172465,7.7083330154418945,13.120833396911621
2000-03-20,2.978459358215332,9.289583206176758,9.289583206176758,9.289583206176758,9.289583206176758,0,0.0,9.918124675750732,12.968874664306641,5.080014448809504,-0.4415779449741102,-44.15779449741102,16.679166793823242,-44.304272983126786,26.66968930910089,-1.2089795800666217,-1.3648290693575604,0.15584948929093878,9.918124675750732,12.533056735804848,7.303192615696616,7.7083330154418945,13.120833396911621
2000-03-21,3.2115793228149414,10.016666412353516,10.033332824707031,9.166666030883789,9.333333015441895,775536,7.8268657488670845,9.855520486831665,12.85854133605957,5.335311043855712,-0.3978710004151691,-39.78710004151691,16.679166793823242,-39.94504320166062,35.87603599330504,-1.0719870243149252,-1.3062606603490334,0.23427363603410822,9.855520486831665,12.393112236857325,7.317928736806005,7.7083330154418945,13.120833396911621
2000-03-22,3.4126365184783936,10.643750190734863,10.75,9.958333015441895,10.0,939720,6.26040393646301,9.836770486831664,12.756416339874267,5.2637672941534355,-0.360175292822575,-36.0175292822575,16.679166793823242,-36.18536032221622,49.2836734739766,-0.9024165208287318,-1.225491832444973,0.32307531161624126,9.836770486831664,12.343527164655338,7.330013809007991,7.7083330154418945,13.120833396911621
2000-03-23,3.5021440982818604,10.922916412353516,11.0625,9.964583396911621,9.964583396911621,502824,2.6228182418416734,9.820208024978637,12.661541347503663,5.145754342544713,-0.34339385368691544,-34.339385368691545,16.679166793823242,-34.511618311781774,55.26642202167922,-0.7370085186995556,-1.1277951696958897,0.39078665099633403,9.820208024978637,12.291662127979011,7.348753921978263,7.7083330154418945,13.120833396911621
2000-03-24,3.2757036685943604,10.216666221618652,10.837499618530273,10.052083015441895,10.583333015441895,647280,-6.465765772372967,9.76843719482422,12.55387466430664,5.146287845042725,-0.385848469154524,-38.584846915452395,16.679166793823242,-38.74594367985955,56.646908397797226,-0.6553554437145266,-1.033307224499617,0.3779517807850905,9.76843719482422,12.155539152952123,7.381335236696316,7.7083330154418945,13.120833396911621
2000-03-27,3.0172011852264404,9.410415649414062,10.416666030883789,9.399999618530273,9.916666030883789,265248,-7.891523073334317,9.631562185287475,12.42887466430664,5.057391634284194,-0.43431437891643065,-43.431437891643064,16.679166793823242,-43.57982166771664,56.17127979404852,-0.6482300836746049,-0.9562917963346147,0.3080617126600098,9.631562185287475,11.742101168160346,7.521023202414604,7.7083330154418945,13.120833396911621
2000-03-28,3.259005069732666,10.164583206176758,10.164583206176758,9.166666030883789,9.541666030883789,303264,8.014179020983558,9.568333053588868,12.314874668121337,5.273597122021253,-0.3889793205468307,-38.89793205468307,16.679166793823242,-39.05820757220928,69.70069496005688,-0.5750987847143989,-0.8800531940105716,0.3049544092961727,9.568333053588868,11.522063861874184,7.614602245303552,7.7083330154418945,12.1875
2000-03-29,3.5021440982818604,10.922916412353516,10.977083206176758,10.645833015441895,10.833333015441895,762984,7.460544036040151,9.53958306312561,12.219291343688965,5.489912461689918,-0.34339385368691533,-34.33938536869153,16.679166793823242,-34.511618311781774,73.25370928607582,-0.450754533643563,-0.7941934619371699,0.3434389282936069,9.53958306312561,11.387832759908212,7.691333366343007,7.7083330154418945,12.081250190734863
2000-03-30,3.3652114868164062,10.495833396911621,10.666666030883789,10.225000381469727,10.625,1514664,-3.9099723857529023,9.528541421890258,12.119874687194825,5.522737180116767,-0.36906697269091326,-36.906697269091325,16.679166793823242,-37.07219595166757,68.03251192154428,-0.38226632069005717,-0.7118080336877474,0.3295417129976902,9.528541421890258,11.349621468970774,7.707461374809743,7.7083330154418945,11.0625
2000-03-31,3.4801015853881836,10.854166030883789,11.166666030883789,10.206250190734863,10.458333015441895,424440,3.414046511805413,9.551666402816773,12.029208011627198,5.397071693941745,-0.34752662568023907,-34.75266256802391,16.679166793823242,-34.923811452599736,69.75328868242669,-0.2956662135783894,-0.6285796696658758,0.33291345608748635,9.551666402816773,11.429749418461641,7.673583387171904,7.7083330154418945,11.166666030883789
2000-04-03,3.7586424350738525,11.722915649414062,11.722915649414062,11.010416030883789,11.125,325920,8.003835725917451,9.659687185287476,11.967666320800781,5.589212186400426,-0.29530372864433496,-29.530372864433495,16.679166793823242,-29.715220224577504,71.02516885835007,-0.15514574739927411,-0.5338928852125554,0.3787471378132813,9.659687185287476,11.774049911225179,7.545324459349773,7.7083330154418945,11.722915649414062
2000-04-04,3.587644338607788,11.189582824707031,11.572916030883789,10.962499618530273,11.458333015441895,1113336,-4.5494895694629385,9.779270505905151,11.900999660491943,5.452906270002278,-0.32736381200605524,-32.73638120060552,16.679166793823242,-32.91281894938035,63.62534748557399,-0.08582839099740092,-0.44427998636952454,0.3584515953721236,9.779270505905151,11.957968554643998,7.6005724571663045,7.7083330154418945,11.722915649414062
2000-04-05,3.464069366455078,10.804165840148926,11.245833396911621,10.420832633972168,11.087499618530273,406680,-3.444426754740937,9.91135377883911,11.826624660491943,5.4755835097556504,-0.3505322728273882,-35.05322728273882,16.679166793823242,-35.22358776248938,60.472481755723535,-0.06128733399775044,-0.36768145589516976,0.3063941218974193,9.91135377883911,11.995604982615532,7.82710257506269,7.7083330154418945,11.722915649414062
2000-04-06,3.403284788131714,10.614583015441895,10.833333015441895,10.050000190734863,10.833333015441895,366504,-1.754719684165995,10.029791259765625,11.733999652862549,5.471260685525883,-0.36192861087839157,-36.192861087839155,16.679166793823242,-36.36023221871749,58.92756833781266,-0.0564849951969002,-0.30544216375551586,0.24895716855861566,10.029791259765625,11.98047341364433,8.079109105886921,8.054165840148926,11.722915649414062
2000-04-07,3.6424171924591064,11.360416412353516,11.458333015441895,10.833333015441895,10.833333015441895,469440,7.026497374664609,10.18395791053772,11.648499660491943,5.6217918000073475,-0.31709454147327576,-31.709454147327577,16.679166793823242,-31.888585606323016,62.67857163710081,0.007417905841695216,-0.24287014983607366,0.2502880556777689,10.18395791053772,12.036281937603958,8.331633883471481,8.125,11.722915649414062
2000-04-10,3.588310718536377,11.191665649414062,11.583333015441895,11.125,11.458333015441895,408072,-1.4854276182689086,10.32927041053772,11.553832969665528,5.4325479301341915,-0.32723860776089764,-32.723860776089765,16.679166793823242,-32.900331366920284,57.72179100406672,0.043938147436971775,-0.18550849038146458,0.22944663781843636,10.32927041053772,12.001737428386782,8.656803392688659,8.208333015441895,11.722915649414062
2000-04-11,3.585639715194702,11.183333396911621,11.333333015441895,10.645833015441895,10.833333015441895,443136,-0.07445051311801842,10.444999599456787,11.461707973480225,5.3215534361948045,-0.32773948206947956,-32.773948206947956,16.679166793823242,-32.9502874145181,53.85991037381357,0.07138547159333974,-0.13412969798650373,0.20551516957984348,10.444999599456787,12.00872530194576,8.881273896967816,8.920832633972168,11.722915649414062
2000-04-12,3.494795799255371,10.899999618530273,11.25,10.833333015441895,11.127082824707031,255720,-2.5335360068903356,10.524166297912597,11.346124629974366,5.341386849456504,-0.34477144435135676,-34.47714443513568,16.679166793823242,-34.64901602538776,49.83616232297963,0.06947415097211262,-0.09340892819478046,0.1628830791668931,10.524166297912597,12.00551852772206,9.042814068103134,8.958333015441895,11.722915649414062
2000-04-13,3.47943377494812,10.852083206176758,11.25,10.333333015441895,10.416666030883789,750144,-0.43960012871978593,10.602291297912597,11.24499963760376,5.188086203940385,-0.347651829925397,-34.7651829925397,16.679166793823242,-34.936299035059804,55.014800926967794,0.06336255746606057,-0.062054631062612255,0.1254171885286728,10.602291297912597,11.969938898910092,9.234643696915102,9.166666030883789,11.722915649414062
2000-04-14,3.47943377494812,10.852083206176758,10.852083206176758,10.852083206176758,10.852083206176758,0,0.0,10.680416297912597,11.152999649047851,5.152923003718422,-0.347651829925397,-34.7651829925397,16.679166793823242,-34.936299035059804,63.03693674270191,0.05785219152865828,-0.03807326654435815,0.09592545807301643,10.680416297912597,11.903166258432389,9.457666337392805,9.166666030883789,11.722915649414062
2000-04-17,3.304426908493042,10.306249618530273,10.833333015441895,10.012499809265137,10.012499809265137,440880,-5.029758593592504,10.731249618530274,11.052124633789063,5.016381338268458,-0.3804633680698678,-38.04633680698678,16.679166793823242,-38.20884612565321,51.331243224951685,0.00933338852865262,-0.028591935529756,0.03792532405840862,10.731249618530274,11.783136289278062,9.679362947782487,9.166666030883789,11.722915649414062
2000-04-18,3.2035624980926514,9.991665840148926,10.416666030883789,9.895833015441895,10.416666030883789,642192,-3.0523593938161286,10.729999589920045,10.957124633789062,4.80897633601024,-0.3993738526527193,-39.93738526527193,16.679166793823242,-40.094934215484216,40.452789220786656,-0.05388128433115824,-0.03364980529003645,-0.02023147904112179,10.729999589920045,11.785514949575377,9.674484230264712,9.166666030883789,11.722915649414062
2000-04-19,2.9744505882263184,9.277083396911621,10.583333015441895,9.193750381469727,10.583333015441895,1570824,-7.151784844184239,10.661666250228881,10.825374641418456,4.805066613354558,-0.44232934242890987,-44.232934242890984,16.679166793823242,-44.379215631159816,38.20088280654483,-0.15979814561254813,-0.05887947335453879,-0.10091867225800934,10.661666250228881,11.901545090023012,9.421787410434751,9.166666030883789,11.722915649414062
